"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"700","2020/06/15",2,0,140,6,2.21598465805792e-05,1.63220421934967e-05,3.0085622537507e-05,7.42404986647075e-06,5.72728654619526e-06,31825299
"699","2020/06/16",2,0,142,6,2.14521274799358e-05,1.57847682665291e-05,2.91542939145477e-05,7.72619250703322e-06,5.96658610082161e-06,31825299
"698","2020/06/17",0,0,142,6,2.04851753776123e-05,1.50560046399381e-05,2.78720962358352e-05,7.72619250703322e-06,5.96658610082161e-06,31825299
"697","2020/06/18",13,1,155,7,2.49791906457905e-05,1.92200035912353e-05,3.24640920256271e-05,9.82122139990597e-06,7.65313493510952e-06,31825299
"696","2020/06/19",0,0,155,7,2.39672214564665e-05,1.84271801534224e-05,3.11728489959232e-05,9.82122139990597e-06,7.65313493510952e-06,31825299
"695","2020/06/20",11,1,166,8,2.81647515210868e-05,2.24098257798382e-05,3.5397563374109e-05,1.10421762459199e-05,8.68556052331509e-06,31825299
"694","2020/06/21",6,0,172,8,2.80411437059524e-05,2.22932369395586e-05,3.52710439704069e-05,1.18939390616917e-05,9.38021562424649e-06,31825299
"693","2020/06/22",4,1,176,9,3.10091367453458e-05,2.53178878420449e-05,3.79797306825376e-05,1.21034331783644e-05,9.58970974091927e-06,31825299
"692","2020/06/23",7,0,183,9,3.09814824051674e-05,2.52776538922104e-05,3.79723631043737e-05,1.12277261624346e-05,9.02821815467012e-06,31825299
"691","2020/06/24",3,1,186,10,3.3645064918584e-05,2.80372069640428e-05,4.0374577782569e-05,1.10314397564961e-05,8.89477483466767e-06,31825299
"690","2020/06/25",3,0,189,10,3.290796472874e-05,2.74066875850964e-05,3.95134997334333e-05,9.83600864914722e-06,7.98213761403141e-06,31825299
"689","2020/06/26",8,0,197,10,3.30734038857705e-05,2.7529322865994e-05,3.97339974512228e-05,9.85618966758095e-06,8.00231863246514e-06,31825299
"688","2020/06/27",15,0,212,10,3.43704144244301e-05,2.85971383473651e-05,4.13092167949705e-05,1.19714893758403e-05,9.70913828213966e-06,31825299
"687","2020/06/28",32,0,244,10,3.8193269481425e-05,3.17625224797648e-05,4.59260071239641e-05,1.66783001098909e-05,1.34733027271484e-05,31825299
"686","2020/06/29",23,1,267,11,4.42119703563806e-05,3.74087410765862e-05,5.22524486667879e-05,2.048682190089e-05,1.6559129029882e-05,31825299
"685","2020/06/30",9,0,276,11,4.36417867455545e-05,3.69050668484254e-05,5.1608240087112e-05,1.98148947497201e-05,1.60128880505843e-05,31825299
"684","2020/07/01",8,2,284,13,5.04074184983799e-05,4.37817103982651e-05,5.80358285813224e-05,2.12348220313646e-05,1.71814429884843e-05,31825299
"683","2020/07/02",7,2,291,15,5.65175237978278e-05,5.00554278912404e-05,6.38138685614357e-05,2.07280111390133e-05,1.68003182680053e-05,31825299
"682","2020/07/03",24,2,315,17,6.58268315638486e-05,5.91714116064326e-05,7.32308328649747e-05,2.47652093503702e-05,2.0271928705937e-05,31825299
"681","2020/07/04",13,1,328,18,6.89784329509944e-05,6.23689022318e-05,7.62884072368499e-05,2.6794357548506e-05,2.20182830173602e-05,31825299
"680","2020/07/05",18,1,346,19,7.29967400480197e-05,6.63489788732916e-05,8.03105661628068e-05,2.94067917904729e-05,2.42850802866784e-05,31825299
"679","2020/07/06",0,0,346,19,6.93859692951455e-05,6.30363384802745e-05,7.6375196451701e-05,2.88641294530764e-05,2.38366825781861e-05,31825299
"678","2020/07/07",7,0,353,19,6.73731635161385e-05,6.11808201536839e-05,7.41922574880524e-05,2.96777925477017e-05,2.45246595009391e-05,31825299
"677","2020/07/08",0,0,353,19,6.43191800209709e-05,5.83862566220712e-05,7.08549778306255e-05,2.83347101564013e-05,2.34329494533833e-05,31825299
"676","2020/07/09",33,2,386,21,7.44916316673606e-05,6.82629521700845e-05,8.12886494366635e-05,3.22712967683307e-05,2.68039482918875e-05,31825299
"675","2020/07/10",10,1,396,22,7.69021383944558e-05,7.07498332930064e-05,8.3589439216737e-05,2.92043165854968e-05,2.4428242054351e-05,31825299
"674","2020/07/11",62,1,458,23,8.93212820993718e-05,8.24687258963767e-05,9.6743236289359e-05,3.74873220655917e-05,3.14858073586914e-05,31825299
"673","2020/07/12",25,2,483,25,9.81248237938407e-05,9.11905147628714e-05,0.000105586431545099,4.11431449508992e-05,3.46388855565099e-05,31825299
"672","2020/07/13",23,1,506,26,0.000101941443403616,9.49918522323827e-05,0.00010939946573302,4.43569196421464e-05,3.73813371032361e-05,31825299
"671","2020/07/14",0,0,506,26,9.68890035839935e-05,9.02546359307381e-05,0.000104011045180029,4.29973915782811e-05,3.62417598401472e-05,31825299
"670","2020/07/15",19,0,525,26,9.55287387108098e-05,8.89597296490566e-05,0.000102582819840831,4.1439244479141e-05,3.48407204558475e-05,31825299
"669","2020/07/16",51,1,576,27,0.000103657798321175,9.67706727750796e-05,0.000111035077515349,4.78833773995105e-05,4.00908347434305e-05,31825299
"668","2020/07/17",31,1,607,28,0.000107973590857596,0.000101035509571757,0.000115388108320508,4.96001611353759e-05,4.1399138420711e-05,31825299
"667","2020/07/18",31,1,638,29,0.000111891700142544,0.000104925930673824,0.000119319909581819,5.50369051861891e-05,4.58618146395143e-05,31825299
"666","2020/07/19",49,0,687,29,0.000114576785137667,0.00010741705897463,0.000122213732323313,6.18730367809502e-05,5.13782414296167e-05,31825299
"665","2020/07/20",18,0,705,29,0.000111689475969771,0.000104684076996152,0.000119163672263744,6.47246829759231e-05,5.36642998511644e-05,31825299
"664","2020/07/21",44,0,749,29,0.000112636886597697,0.000105547199746921,0.000120202793184881,6.49730805701355e-05,5.35670604727281e-05,31825299
"663","2020/07/22",0,0,749,29,0.000106952063071586,0.000100197921934001,0.000114161487329079,6.30311073783563e-05,5.19393027106296e-05,31825299
