"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"20208","2020/04/24",887,123,35729,4177,0.0258581815627661,0.0257993504251246,0.0259171468550548,0.00880036764917242,0.008145588499132,17282163
"20207","2020/04/25",806,112,36535,4289,0.0261408121909495,0.0260815791138161,0.0262001797905139,0.00839387770768885,0.00776039218854405,17282163
"20206","2020/04/26",655,120,37190,4409,0.0263874581554286,0.0263279210820644,0.0264471298639239,0.00807834724718691,0.00746274143441914,17282163
"20205","2020/04/27",655,66,37845,4475,0.0263387635539887,0.0262794422160015,0.0263982187997321,0.00784572366842573,0.00724244270180136,17282163
"20204","2020/04/28",400,43,38245,4518,0.026017179305684,0.0259586304216714,0.0260758602448847,0.0075341020489708,0.0069501473669093,17282163
"20203","2020/04/29",171,48,38416,4566,0.0256179132940655,0.0255603254059696,0.0256756309287433,0.0068043411239286,0.00627188462528315,17282163
"20202","2020/04/30",386,145,38802,4711,0.0259502468665139,0.0258922045657617,0.0260084192801218,0.00609037234163393,0.00560704163817974,17282163
"20201","2020/05/01",514,84,39316,4795,0.026072234983324,0.0260140649092581,0.0261305351315452,0.00554281612851847,0.00509570774283781,17282163
"20200","2020/05/02",475,98,39791,4893,0.0262827129491943,0.0262242474155323,0.0263413088285845,0.00504675795231956,0.00463384667495225,17282163
"20199","2020/05/03",445,94,40236,4987,0.0264813290150132,0.026422583902892,0.0265402047346561,0.00478595215316338,0.00439068912966337,17282163
"20198","2020/05/04",335,69,40571,5056,0.026501066083379,0.0264423846347054,0.0265598777590525,0.00446751817862011,0.004095053227329,17282163
"20197","2020/05/05",199,26,40770,5082,0.0262362241366399,0.0261781496326307,0.0262944274751184,0.00407789952533368,0.00373488690590635,17282163
"20196","2020/05/06",317,86,41087,5168,0.026386434117166,0.0263281670418992,0.0264448301437592,0.00363953040964298,0.0033294997728529,17282163
"20195","2020/05/07",232,36,41319,5204,0.0262550727221801,0.0261971379532102,0.0263131356134457,0.00321025527847953,0.00293343807683643,17282163
"20194","2020/05/08",455,84,41774,5288,0.0265338823469741,0.026475466163115,0.0265924274218794,0.00303451798582185,0.0027692734096655,17282163
"20193","2020/05/09",319,71,42093,5359,0.0266813815786199,0.0266227485870854,0.0267401437013628,0.00278086517144268,0.00253506260610407,17282163
"20192","2020/05/10",289,63,42382,5422,0.026785963848669,0.0267271931712629,0.0268448637574726,0.00269140620490854,0.00245202644671508,17282163
"20191","2020/05/11",245,18,42627,5440,0.0266569922268907,0.0265985163127522,0.0267155966982951,0.00273058583493999,0.00248692420531643,17282163
"20190","2020/05/12",161,16,42788,5456,0.0264842454218397,0.0264261577398939,0.0265424607870766,0.00257208757053285,0.00234144514458188,17282163
"20189","2020/05/13",196,54,42984,5510,0.026535550111595,0.0264774257125936,0.0265938021078107,0.00235222846095191,0.00213998650952488,17282163
"20188","2020/05/14",227,52,43211,5562,0.0266132686322205,0.0265550460745895,0.0266716188441667,0.00217828918982109,0.00198039729399764,17282163
"20187","2020/05/15",270,28,43481,5590,0.0266189220107336,0.026560718885687,0.0266772526776505,0.00205070546994231,0.00186293962141976,17282163
"20186","2020/05/16",200,53,43681,5643,0.0267144982032255,0.0266561597005342,0.0267729643830065,0.00195419906670559,0.0017742447403866,17282163
"20185","2020/05/17",189,27,43870,5670,0.026692116145824,0.0266338572425606,0.026750502484621,0.00194113353594744,0.00176175784090278,17282163
"20184","2020/05/18",125,10,43995,5680,0.0265634136110317,0.0265054392431484,0.0266215147841076,0.00181302615713266,0.00164476018255528,17282163
"20183","2020/05/19",146,14,44141,5694,0.0264792554862304,0.0264214755318841,0.0265371617969992,0.00175319017647301,0.00158990043085494,17282163
"20182","2020/05/20",108,21,44249,5715,0.0264179400499527,0.0263603163008972,0.026475689764737,0.00152866380080134,0.00138545256040278,17282163
"20181","2020/05/21",198,33,44447,5748,0.0264781103839207,0.0264203972050286,0.0265359496324927,0.00144441329123747,0.0013082034892584,17282163
"20180","2020/05/22",253,27,44700,5775,0.0265541850955869,0.0264963387675841,0.0266121577126476,0.0014120571095801,0.00127793038018865,17282163
"20179","2020/05/23",188,13,44888,5788,0.0265354134050629,0.0264776190667415,0.0265933338946644,0.00136998088762033,0.0012391523564926,17282163
"20178","2020/05/24",176,23,45064,5811,0.0265613091176489,0.0265034852080184,0.0266192591844432,0.00137406432631619,0.00124236784827695,17282163
"20177","2020/05/25",172,11,45236,5822,0.0265354135388035,0.0264776545209507,0.0265932985536225,0.00135396167236195,0.00122365390938113,17282163
"20176","2020/05/26",209,8,45445,5830,0.0265229436158755,0.026465215931893,0.0265807972193104,0.00133613251168831,0.00120686628500129,17282163
"20175","2020/05/27",133,26,45578,5856,0.0265527378201258,0.0264949771291887,0.0266106244329462,0.00124832228686031,0.00112698330863172,17282163
"20174","2020/05/28",190,15,45768,5871,0.0265702943301884,0.0265125106763657,0.026628203922693,0.00123630913574931,0.00111554878879505,17282163
"20173","2020/05/29",182,32,45950,5903,0.0266646425506486,0.0266066946566563,0.0267227166519154,0.00122692864334514,0.00110657333828292,17282163
"20172","2020/05/30",176,28,46126,5931,0.0267411730284135,0.0266830936978783,0.0267993787763977,0.00125349039101251,0.00113018406645117,17282163
"20171","2020/05/31",131,20,46257,5951,0.0267589568508893,0.0267008618185844,0.0268171782848362,0.00124168953604782,0.00111925115839798,17282163
"20170","2020/06/01",185,5,46442,5956,0.0267442196312668,0.0266861574576243,0.0268024081331756,0.00128374501060574,0.0011568511721435,17282163
"20169","2020/06/02",103,6,46545,5962,0.0266907433762116,0.0266327998528806,0.0267488129640913,0.00122485608374537,0.00110345924238935,17282163
"20168","2020/06/03",102,5,46647,5967,0.0266363767457981,0.0265785525424394,0.0266943267512858,0.00113280463909287,0.00102014512997934,17282163
"20167","2020/06/04",86,10,46733,5977,0.0266002026056516,0.0265424657206913,0.0266580650836113,0.00107061976764091,0.000963862297525621,17282163
"20166","2020/06/05",209,13,46942,5990,0.0266527560792096,0.0265949185654595,0.0267107193755595,0.0010855492146909,0.000976882261370304,17282163
"20165","2020/06/06",210,15,47152,6005,0.0267191200379035,0.0266611550126309,0.0267772110871295,0.00110365256240416,0.000992786810241078,17282163
"20164","2020/06/07",183,6,47335,6011,0.0267321513741113,0.0266741616277381,0.0267902671904518,0.00108502258157735,0.000975661270727545,17282163
"20163","2020/06/08",239,2,47574,6013,0.0267595240510632,0.0267014727459028,0.0268177015647687,0.00114197293922668,0.0010264781368689,17282163
"20162","2020/06/09",165,3,47739,6016,0.0267493679917806,0.0266913380018455,0.0268075241454821,0.00112412342895139,0.00101007520477945,17282163
"20161","2020/06/10",164,15,47903,6031,0.0267913023828141,0.0267331980115451,0.0268495330434241,0.00111023169846853,0.000997225010590403,17282163
"20160","2020/06/11",184,11,48087,6042,0.0268266448896234,0.0267684746980736,0.0268849414899889,0.00111084655113436,0.000997376958236757,17282163
"20159","2020/06/12",164,2,48251,6044,0.0268113620515301,0.0267532229082584,0.0268696275407,0.00112619404201662,0.00101081496591371,17282163
"20158","2020/06/13",210,9,48461,6053,0.0268532963196591,0.0267950742611933,0.0269116448867532,0.00113602500311596,0.0010191993488272,17282163
"20157","2020/06/14",179,4,48640,6057,0.0268563099579644,0.0267980822343426,0.0269146642006323,0.00117579460146398,0.00105457134949026,17282163
"20156","2020/06/15",143,2,48783,6059,0.0268307598376474,0.026772585578068,0.0268890605043109,0.00119620086855466,0.00107260522835615,17282163
"20155","2020/06/16",0,0,48783,6059,0.0267187459235891,0.0266608098002969,0.0267768079468224,0.00114725007523761,0.0010286306639984,17282163
"20154","2020/06/17",304,11,49087,6070,0.0268245960417408,0.0267664414974763,0.0268828769364214,0.00119471095698493,0.00107059454863951,17282163
"20153","2020/06/18",117,4,49204,6074,0.026800235001826,0.0267421345291304,0.0268584617047192,0.00113943958585816,0.00102070444836408,17282163
"20152","2020/06/19",115,4,49319,6078,0.026775828274834,0.0267177820214377,0.0268340006377827,0.00109852622308861,0.000983725778260028,17282163
"20151","2020/06/20",107,3,49426,6081,0.0267443955836326,0.0266864174373973,0.0268024996915279,0.00102199066986691,0.000914828157859592,17282163
