"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"169",NA,7,0,349,0,0,0,NA,1.86601769059411e-07,0,96462108
"170",NA,0,0,349,0,0,0,NA,1.76235004111666e-07,0,96462108
"171",NA,0,0,349,0,0,0,NA,1.76235004111666e-07,0,96462108
"172",NA,0,0,349,0,0,0,NA,1.76235004111666e-07,0,96462108
"173",NA,0,0,349,0,0,0,NA,1.76235004111666e-07,0,96462108
"174",NA,3,0,352,0,0,0,NA,1.96968534007156e-07,0,96462108
"175",NA,0,0,352,0,0,0,NA,1.86601769059411e-07,0,96462108
"176",NA,1,0,353,0,0,0,NA,1.96968534007156e-07,0,96462108
"177",NA,1,0,354,0,0,0,NA,2.07335298954902e-07,0,96462108
"178",NA,1,0,355,0,0,0,NA,2.07335298954902e-07,0,96462108
"179",NA,0,0,355,0,0,0,NA,2.07335298954902e-07,0,96462108
"180",NA,0,0,355,0,0,0,NA,1.34767944320686e-07,0,96462108
"181",NA,0,0,355,0,0,0,NA,6.22005896864705e-08,0,96462108
"182",NA,0,0,355,0,0,0,NA,6.22005896864705e-08,0,96462108
"183",NA,0,0,355,0,0,0,NA,6.22005896864705e-08,0,96462108
"184",NA,0,0,355,0,0,0,NA,6.22005896864705e-08,0,96462108
"185",NA,0,0,355,0,0,0,NA,6.22005896864705e-08,0,96462108
"186",NA,14,0,369,0,0,0,NA,1.76235004111666e-07,0,96462108
"187",NA,0,0,369,0,0,0,NA,1.76235004111666e-07,0,96462108
"188",NA,0,0,369,0,0,0,NA,1.65868239163921e-07,0,96462108
"189",NA,0,0,369,0,0,0,NA,1.55501474216176e-07,0,96462108
"190",NA,1,0,370,0,0,0,NA,1.55501474216176e-07,0,96462108
"191",NA,0,0,370,0,0,0,NA,1.55501474216176e-07,0,96462108
"192",NA,2,0,372,0,0,0,NA,1.76235004111666e-07,0,96462108
"193",NA,1,0,373,0,0,0,NA,1.86601769059411e-07,0,96462108
