"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"10315","2020/05/22",0,0,1567,12,0.000748255580488814,0.000635785142548531,0.000880622047077664,0.000655930894701852,0.000238914796775793,2172578
"10314","2020/05/23",161,0,1728,12,0.000766838323962966,0.000651466588432522,0.000902641863051184,0.000730036404377454,0.000238914796775793,2172578
"10313","2020/05/24",206,0,1934,12,0.000802020060481147,0.000681258540137791,0.000944188057127448,0.000693192997284118,0.000172153016210942,2172578
"10312","2020/05/25",0,0,1934,12,0.000749847890783304,0.000636858038765179,0.000882884136003642,0.000641409510555686,0.000148446772278855,2172578
"10311","2020/05/26",201,2,2135,14,0.000902895233633243,0.000784849826118821,0.00103869527110554,0.000625359877313912,0.000104780178909528,2172578
"10310","2020/05/27",103,0,2238,14,0.000886166964531484,0.000770221636235651,0.00101956612497274,0.000595358822155068,7.33982757443065e-05,2172578
"10309","2020/05/28",81,0,2319,14,0.000860000648755647,0.000747399943329071,0.000989565389269097,0.00055933533110322,4.84215687434799e-05,2172578
"10308","2020/05/29",112,0,2431,14,0.000845595312481242,0.00073480995733618,0.000973083482812848,0.00053407489924888,2.27008542203471e-05,2172578
"10307","2020/05/30",182,1,2613,15,0.000915544271702829,0.000802984257989767,0.00104388262298729,0.000617846344969126,2.27008542203471e-05,2172578
"10306","2020/05/31",42,2,2655,17,0.000992747081316854,0.000884113276141772,0.00111472906703088,0.000573832535116344,1.09068311830449e-05,2172578
"10305","2020/06/01",0,0,2655,17,0.000936180598177129,0.00083367505069541,0.001051289842094,0.000534404115452737,3.69819833491641e-06,2172578
"10304","2020/06/02",0,0,2655,17,0.000886096508388416,0.000789023321931521,0.000995112565565314,0.000500787543646304,-8.17626266767062e-21,2172578
"10303","2020/06/03",148,3,2803,20,0.00104724985509057,0.000948736754091386,0.00115599216985914,0.000568909378627603,-8.17626266767062e-21,2172578
"10302","2020/06/04",99,0,2902,20,0.00103636284315139,0.000938828060467043,0.00114403050770608,0.000540371853162464,-8.17626266767062e-21,2172578
"10301","2020/06/05",53,1,2955,21,0.00106162482565388,0.00096616842233174,0.0011665122191891,0.000469948604837203,-8.17626266767062e-21,2172578
"10300","2020/06/06",146,0,3101,21,0.00106938033507343,0.000973187579824081,0.00117508106838816,0.000537149874480916,-8.17626266767062e-21,2172578
"10299","2020/06/07",0,0,3101,21,0.00102800489557996,0.00093549890247695,0.00112965826313453,0.000444633058053612,-8.17626266767062e-21,2172578
"10298","2020/06/08",0,0,3101,21,0.000989601675485151,0.000900520226561475,0.00108749525800481,0.000397223943167978,-8.17626266767062e-21,2172578
"10297","2020/06/09",146,0,3247,21,0.00100015785420719,0.000910097931936844,0.00109912977299431,0.000427142316639495,-8.17626266767062e-21,2172578
"10296","2020/06/10",47,0,3294,21,0.000981715019881874,0.000893290895061066,0.00107889197750726,0.000397223943167978,-8.17626266767062e-21,2172578
"10295","2020/06/11",81,1,3375,22,0.00102092099921016,0.000932890612263565,0.00111725820040067,0.00035073539361993,-8.17626266767062e-21,2172578
"10294","2020/06/12",88,1,3463,23,0.00106234948554157,0.00097449075484479,0.00115812943716454,0.000371908396384388,-8.17626266767062e-21,2172578
"10293","2020/06/13",0,0,3463,23,0.0010314956229459,0.000946167267885161,0.00112451915878969,0.000371908396384388,-8.17626266767062e-21,2172578
