"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","population"
"88","2020/06/15",0,0,26,3,0.00229066731579974,0.00128662222308868,0.00407824197150644,97115
"89","2020/06/16",0,0,26,3,0.00228639706404249,0.00128422370769923,0.00407063933107708,97115
"90","2020/06/17",0,0,26,3,0.00228255855455356,0.00128206769334571,0.00406380535287439,97115
"91","2020/06/18",0,0,26,3,0.00227910296893064,0.00127627249912604,0.00406990697248855,97115
"92","2020/06/19",0,0,26,3,0.00227598644597731,0.00127452728068157,0.00406434164320304,97115
"93","2020/06/20",0,0,26,3,0.00227317006648646,0.00127295013926222,0.00405931229495364,97115
"94","2020/06/21",0,0,26,3,0.00227061954785577,0.00127152187698919,0.00405475770760062,97115
"95","2020/06/22",0,0,26,3,0.0022683048150626,0.00127022565218188,0.00405062417468755,97115
"96","2020/06/23",0,0,26,3,0.00226619953726382,0.00126904671985884,0.00404686467592462,97115
"97","2020/06/24",0,0,26,3,0.00226428067609186,0.00126797217878861,0.00404343807055863,97115
"98","2020/06/25",39,0,65,3,0.00565632016916945,0.00316747684355399,0.0101007708773824,97115
"99","2020/06/26",0,0,65,3,0.0055227672635047,0.00309268869093345,0.00986227884373104,97115
"100","2020/06/27",0,0,65,3,0.00515864067022582,0.0028732686437012,0.00926177704366281,97115
"101","2020/06/28",0,0,65,3,0.00472235152963081,0.00261250586063013,0.00853609720287003,97115
"102","2020/06/29",0,0,65,3,0.0043183826184675,0.0023757309778491,0.00784955393239255,97115
"103","2020/06/30",1,0,66,3,0.00403969484806692,0.00221204914886808,0.00737738330716976,97115
"104","2020/07/01",0,0,66,3,0.00375753081892321,0.00205196039823992,0.00688075552884373,97115
"105","2020/07/02",0,0,66,3,0.00352731733153192,0.00191934015774376,0.00648241923513514,97115
"106","2020/07/03",2,0,68,3,0.00344091189194623,0.0018683564652922,0.00633705337716981,97115
"107","2020/07/04",0,0,68,3,0.00328066463470906,0.00177789824110572,0.00605364255197032,97115
"108","2020/07/05",0,0,68,3,0.00314459719764629,0.00170113608201563,0.00581287507800569,97115
"109","2020/07/06",0,0,68,3,0.00302920593478965,0.00163603836864894,0.00560872456979269,97115
