"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_low","p_cases_high","p_cases_active","p_cases_active_undetected","population"
"19678","2020/07/13",1,0,331,6,8.9039629122917e-06,6.45267951012101e-06,1.22864548625288e-05,8.98589309691246e-07,3.06494756335737e-07,54045422
"19677","2020/07/14",5,0,336,6,8.96524456829455e-06,6.49666711003981e-06,1.23718221678811e-05,8.85714449950043e-07,2.93619896594534e-07,54045422
"19676","2020/07/15",1,0,337,6,8.91777087895269e-06,6.46198936846564e-06,1.23068350804761e-05,9.12176678077499e-07,3.0157916992963e-07,54045422
"19675","2020/07/16",0,0,337,6,8.842988809926e-06,6.40739713215387e-06,1.22044021120617e-05,8.54548466057234e-07,2.80956867494085e-07,54045422
"19674","2020/07/17",2,0,339,6,8.8224906971237e-06,6.39228058662391e-06,1.21766153794484e-05,7.06380730868788e-07,2.25303906267437e-07,54045422
"19673","2020/07/18",0,0,339,6,8.75338923116432e-06,6.3418267458085e-06,1.20819798621754e-05,7.06380730868788e-07,2.25303906267437e-07,54045422
"19672","2020/07/19",2,0,341,6,8.73970715894778e-06,6.33166073612807e-06,1.20635776942895e-05,6.73134960094933e-07,2.10561090285941e-07,54045422
"19671","2020/07/20",0,0,341,6,8.67870282187399e-06,6.28721649724316e-06,1.19798455649539e-05,6.73134960094933e-07,2.10561090285941e-07,54045422
"19670","2020/07/21",0,0,341,6,8.62159157429131e-06,6.24559906972983e-06,1.19014750136861e-05,6.17677302770191e-07,1.92109342545919e-07,54045422
"19669","2020/07/22",0,0,341,6,8.56901785985732e-06,6.20727482930245e-06,1.18293565375782e-05,5.35117973457745e-07,1.65058877610552e-07,54045422
"19668","2020/07/23",2,0,343,6,8.5712616677393e-06,6.20866400819547e-06,1.18329042254309e-05,4.48511909222527e-07,1.33961677752413e-07,54045422
"19667","2020/07/24",0,0,343,6,8.52720368535956e-06,6.17651816600876e-06,1.17725230845709e-05,3.40061369976458e-07,9.95229576757829e-08,54045422
