"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","population"
"159",NA,1650,357,283311,40261,0.0042509118774719,2.47572618000312e-05,66647112
"160",NA,1557,204,284868,40465,0.00427427372997047,2.33618524985749e-05,66647112
"161",NA,1326,77,286194,40542,0.00429416956581705,1.98958358465705e-05,66647112
"162",NA,1205,55,287399,40597,0.00431224986913161,1.80803033145682e-05,66647112
"163",NA,1741,286,289140,40883,0.00433837253143092,2.61226622993056e-05,66647112
"164",NA,1003,245,290143,41128,0.00435342194572512,1.50494142942008e-05,66647112
"165",NA,1266,151,291409,41279,0.00437241751750623,1.89955717811148e-05,66647112
"166",NA,1541,202,292950,41481,0.00439553929958736,2.312178208112e-05,66647112
"167",NA,1425,181,294375,41662,0.00441692057114193,2.13812715545724e-05,66647112
"168",NA,1514,36,295889,41698,0.00443963723439359,2.2716663251665e-05,66647112
"169",NA,968,38,296857,41736,0.00445416149464961,1.45242602560183e-05,66647112
"170",NA,1279,233,298136,41969,0.00447335212364491,1.91906289952969e-05,66647112
"171",NA,1115,184,299251,42153,0.00449008203086129,1.67299072163847e-05,66647112
"172",NA,1218,135,300469,42288,0.00450835739139004,1.82753605287503e-05,66647112
"173",NA,1346,173,301815,42461,0.00452855331525843,2.01959238683891e-05,66647112
"174",NA,1295,128,303110,42589,0.00454798401467118,1.94306994127517e-05,66647112
"175",NA,1221,43,304331,42632,0.00456630438840321,1.83203737320231e-05,66647112
"176",NA,958,15,305289,42647,0.00458067860464832,1.4374216245109e-05,66647112
"177",NA,921,280,306210,42927,0.00459449765805306,1.38190534047447e-05,66647112
"178",NA,652,154,306862,43081,0.00460428052756435,9.78286951128505e-06,66647112
"179",NA,1118,149,307980,43230,0.004621055447984,1.67749204196575e-05,66647112
"180",NA,1380,184,309360,43414,0.00464176152148948,2.07060735054806e-05,66647112
"181",NA,890,100,310250,43514,0.00465511543846041,1.33539169709259e-05,66647112
"182",NA,901,36,311151,43550,0.00466863440384334,1.35189653829261e-05,66647112
"183",NA,814,25,311965,43575,0.00468084798633135,1.22135824880154e-05,66647112
"184",NA,689,155,312654,43730,0.004691186018683,1.03380323516494e-05,66647112
"185",NA,829,176,313483,43906,0.00470362466718738,1.24386485043793e-05,66647112
"186",NA,-29726,89,283757,43995,0.00425760384035845,-0.000446020826828925,66647112
"187",NA,519,136,284276,44131,0.00426539112452465,7.78728416619163e-06,66647112
"188",NA,624,67,284900,44198,0.00427475387080538,9.36274628073907e-06,66647112
"189",NA,516,22,285416,44220,0.0042824961417683,7.74227096291884e-06,66647112
"190",NA,352,16,285768,44236,0.00428777769095231,5.28154918400665e-06,66647112
"191",NA,581,155,286349,44391,0.00429649524798614,8.71755703382916e-06,66647112
"192",NA,630,126,286979,44517,0.00430594802067342,9.45277268728463e-06,66647112
"193",NA,642,85,287621,44602,0.0043155808461738,9.63282550037577e-06,66647112
