"","date","cases","deaths","cum_cases","cum_deaths","p_cases","p_cases_daily","population"
"157",NA,32,3,17018,903,0.000134147563375994,2.52245976497344e-07,126860299
"158",NA,46,4,17064,907,0.000134510166967209,3.62603591214932e-07,126860299
"159",NA,39,7,17103,914,0.000134817591751065,3.07424783856138e-07,126860299
"160",NA,38,2,17141,916,0.000135117133848155,2.99542097090596e-07,126860299
"161",NA,33,0,17174,916,0.000135377262511418,2.60128663262886e-07,126860299
"162",NA,36,0,17210,916,0.000135661039234978,2.83776723559512e-07,126860299
"163",NA,41,3,17251,919,0.000135984229392365,3.23190157387222e-07,126860299
"164",NA,41,1,17292,920,0.000136307419549752,3.23190157387222e-07,126860299
"165",NA,40,2,17332,922,0.000136622727020374,3.1530747062168e-07,126860299
"166",NA,50,2,17382,924,0.000137016861358651,3.941343382771e-07,126860299
"167",NA,47,1,17429,925,0.000137387347636631,3.70486277980474e-07,126860299
"168",NA,73,0,17502,925,0.000137962783770516,5.75436133884565e-07,126860299
"169",NA,85,2,17587,927,0.000138632812145587,6.70028375071069e-07,126860299
"170",NA,41,4,17628,931,0.000138956002302974,3.23190157387222e-07,126860299
"171",NA,40,4,17668,935,0.000139271309773596,3.1530747062168e-07,126860299
"172",NA,72,0,17740,935,0.000139838863220715,5.67553447119023e-07,126860299
"173",NA,59,17,17799,952,0.000140303941739882,4.65078519166978e-07,126860299
"174",NA,0,0,17799,952,0.000140303941739882,0,126860299
"175",NA,117,1,17916,953,0.00014122621609145,9.22274351568413e-07,126860299
"176",NA,52,2,17968,955,0.000141636115803258,4.09899711808184e-07,126860299
"177",NA,59,8,18027,963,0.000142101194322426,4.65078519166978e-07,126860299
"178",NA,83,5,18110,968,0.000142755457323965,6.54263001539985e-07,126860299
"179",NA,87,1,18197,969,0.000143441251072568,6.85793748602153e-07,126860299
"180",NA,100,2,18297,971,0.000144229519749122,7.88268676554199e-07,126860299
"181",NA,93,0,18390,971,0.000144962609618317,7.33089869195405e-07,126860299
"182",NA,86,1,18476,972,0.000145640520680154,6.77911061836611e-07,126860299
"183",NA,117,0,18593,972,0.000146562795031722,9.22274351568413e-07,126860299
"184",NA,130,2,18723,974,0.000147587544311243,1.02474927952046e-06,126860299
"185",NA,151,1,18874,975,0.00014877783001284,1.19028570159684e-06,126860299
"186",NA,194,1,19068,976,0.000150307071245355,1.52924123251515e-06,126860299
"187",NA,214,1,19282,977,0.000151993966213181,1.68689496782599e-06,126860299
"188",NA,240,0,19522,977,0.000153885811036911,1.89184482373008e-06,126860299
"189",NA,0,0,19522,977,0.000153885811036911,0,126860299
"190",NA,106,0,19628,977,0.000154721375834058,8.35564797147451e-07,126860299
"191",NA,353,1,19981,978,0.000157503964262295,2.78258842823632e-06,126860299
"192",NA,193,2,20174,980,0.000159025322808044,1.5213585457496e-06,126860299
"193",NA,197,1,20371,981,0.000160578212100856,1.55288929281177e-06,126860299
"194",NA,348,1,20719,982,0.000163321387095265,2.74317499440861e-06,126860299
"195",NA,410,0,21129,982,0.000166553288669137,3.23190157387222e-06,126860299
